Trade Date,Acct No,Stock Code,Country,Buy/Sell,Price,Unit,,
20180703,101013264,NCS VN,VN,2,31500,75,,
20171003,101013264,APC VN,VN,2,44000,1000,,
20150227,20002894001,1181 HK,HK,1,1.7,16000,,
20150331,20002894001,1181 HK,HK,1,1.7,14000,,
20141124,20002894001,2318 HK,HK,1,62.15,1500,,
20170112,101013264,HPG VN,VN,1,43700,1900,,
20160217,20002894001,3382 JP,JP,1,4635,300,,
20180821,101013264,DXG VN,VN,2,28000,15000,,
20170721,101013264,HAX VN,VN,1,36600,3000,,
20141201,20002894001,BABA US,US,1,110,46,,
20170929,101013264,ACV VN,VN,1,70000,3000,,
20171103,632407,LAC.CA,CA,1,1.98,22400,,
20180803,101013264,VSC VN,VN,2,39000,20000,,
20160929,101013264,GIL VN,VN,1,68000,4000,,
20170321,632407,5707.JP,JP,2,583,10000,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20171117,632407,5707.JP,JP,2,6180,2000,,
20180807,632407,SILO.ID,ID,1,3070,35000,,
20180410,632407,SILO.ID,ID,1,8350,30000,,
20151201,20002894001,357 HK,HK,2,10.04,12000,,
20180807,632407,TBV.SG,SG,1,0.755,2300,,
20140807,20002894001,VOIL US,US,1,1.5,3500,,
20170322,632407,5707.JP,JP,1,560,10000,,
20170802,101013264,NNC VN,VN,1,57700,750,,
20160922,624892,BTG.SG,SG,1,1.01,12800,,
20180725,101013264,HPG VN,VN,1,35500,15200,,
20170926,632407,6753.JP,JP,2,337,7000,,
20160328,101013264,NCT VN,VN,2,126000,3060,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20171201,101013264,DRC VN,VN,1,22850,3000,,
20161013,101013264,TIG VN,VN,1,5100,35000,,
20170526,101013264,GIL VN,VN,2,47722.72727,9570,,
20150529,20002894001,BABA US,US,2,90.5,130,,
20130627,BR9224,BORN.MK,MK,1,1.32,10000,,
20141127,20002894001,EUN2 GY,GY,2,0,85,,
20150429,20002894001,573 HK,HK,1,3.61,33000,,
20170724,101013264,VKC VN,VN,2,7800,10000,,
20141117,20002894001,M US,US,2,62,127,,
20170724,101013264,VKC VN,VN,2,7800,20000,,
20180817,101013264,TTB VN,VN,2,22250,5000,,
20180823,101013264,VJC VN,VN,1,151500,2500,,
20140707,20002894001,1910 HK,HK,1,24.8,1800,,
20160329,101013264,SVC VN,VN,1,29600,10000,,
20171215,632407,SILO.ID,ID,1,10550,10000,,
20140828,20002894001,1929 HK,HK,1,11.26,10000,,
20180709,632407,SILO.ID,ID,1,4390,2000,,
20150701,20002894000,SPY UP,UP,1,0,1,,
20140225,20002894001,27 HK,HK,2,74.75,1000,,
20140709,20002894001,RMP AU,AU,2,0.165,74917,,
20180829,632407,6728.JP,JP,1,4580,1000,,
20160725,632407,LIX CN,CN,1,1.61,5000,,
20170322,632407,5707.JP,JP,1,557,10000,,
20170724,101013264,HAX VN,VN,1,34500,4000,,
20171011,632407,002171.CN,CN,1,8.64,5000,,
20170922,101013264,MAS VN,VN,2,84000,1000,,
20160810,101013264,HAX VN,VN,1,29000,2700,,
20170718,101013264,TNA VN,VN,2,45600,4000,,
20140702,20002894001,RMP AU,AU,2,0.165,74917,,
20171201,632407,WLCON PM,PM,1,8.390236,391000,,
20171227,632407,SILO.ID,ID,1,9800,1500,,
20150506,20002894001,573 HK,HK,1,3.64,20000,,
20180115,632407,ALI PM,PM,1,45.25,10000,,
20170807,632407,STWD,WD,1,21.9,100,,
20140403,20002894001,3918 HK,HK,2,8.4,6000,,
20140512,20002894001,880 HK,HK,1,20.85,2000,,
20180530,101013264,VJC VN,VN,1,147500,2500,,
20180116,101013264,LPB VN,VN,1,0,8500,,
20171012,632407,6502.JP,JP,2,338,1000,,
20180607,101013264,NT2 VN,VN,2,30200,16500,,
20170815,632407,JAPFA.SG,SG,1,0.515,3800,,
20170321,632407,5707.JP,JP,2,582,3000,,
20180718,632407,SILO.ID,ID,1,3530,22000,,
20171215,632407,SILO.ID,ID,1,10500,8000,,
20171215,632407,SILO.ID,ID,1,10500,10000,,
20180803,632407,VED.UK,UK,2,8.275,5000,,
20140922,20002894001,2800 HK,HK,1,24.85,2000,,
20160926,624892,BTG.SG,SG,1,1,15500,,
20180104,632407,SILO.ID,ID,1,9075,10000,,
20180314,101013264,CTD VN,VN,2,169200,1000,,
20170609,101013264,KSB VN,VN,1,52500,4500,,
20161208,101013264,HTI VN,VN,1,17700,8500,,
20160708,101013264,NCT VN,VN,1,115000,270,,
20140408,20002894001,2828 HK,HK,2,104,600,,
20170803,101013264,GIL VN,VN,2,38200,2000,,
20140912,20002894001,978 HK,HK,2,1.23,18000,,
20170926,101013264,ACV VN,VN,1,63500,2000,,
20180809,632407,SILO.ID,ID,1,3090,20000,,
20160802,101013264,SVC VN,VN,2,38500,2940,,
20170315,632407,LAC.CA,CA,1,0.9,50000,,
20171106,632407,HIVE.CA,CA,1,3.7,8000,,
20170609,101013264,KSB VN,VN,1,52500,8000,,
20180119,632407,VED.UK,UK,1,9,20000,,
20170912,101013264,ACV VN,VN,1,59000,3400,,
20170705,101013264,HAX VN,VN,1,47000,6000,,
20180313,632407,BTG.SG,SG,1,1.96,41000,,
20160421,632407,SEV CN,CN,1,0.7,14200,,
20180718,632407,BRTSS.SG,SG,1,1.12,20000,,
20140402,20002894001,27 HK,HK,1,71.3,1500,,
20161114,632407,VED.UK,UK,1,8.61,400,,
20180313,632407,SILO.ID,ID,1,8075,15000,,
20180402,632407,TWP.SG,SG,2,0.455,10000,,
20180809,632407,SILO.ID,ID,1,3090,8000,,
20180110,101013264,JVC VN,VN,1,6170,10000,,
20140704,20002894001,8316 JP,JP,1,4328,100,,
20170807,101013264,GIL VN,VN,2,36100,2870,,
20180807,632407,SILO.ID,ID,1,3060,15000,,
20170515,632407,8898.JP,JP,2,1417,500,,
20170308,101013264,HHG VN,VN,1,10193.60656,61000,,
20170609,101013264,KSB VN,VN,1,52500,3000,,
20140620,BR9224,MAY MK,MK,1,9.8,2900,,
20141128,20002894001,966 HK,HK,2,20.4,1210,,
20161104,632407,5707.JP,JP,2,383,1000,,
20180420,632407,SILO.ID,ID,1,8425,20000,,
20150121,20002894001,1910 HK,HK,1,23.55,2700,,
20160921,101013264,NCT VN,VN,1,101000,10600,,
20180110,632407,VED.UK,UK,2,8.83,10000,,
20180803,632407,VED.UK,UK,2,8.275,10000,,
20170424,101013264,MAS VN,VN,2,91000,3600,,
20161213,632407,600633.CN,CN,2,17.8,1300,,
20180116,632407,VED.UK,UK,2,9.35,10000,,
20160829,101013264,PTB VN,VN,1,136000,4500,,
20150212,20002894001,390 HK,HK,1,5.85,6000,,
20180809,632407,9984.JP,JP,1,10305,100,,
20170614,101013264,CII VN,VN,1,0,4000,,
20150430,20002894001,573 HK,HK,1,3.7,29000,,
20140401,20002894001,2318 HK,HK,2,64.6,1000,,
20171221,632407,SILO.ID,ID,1,10150,10000,,
20160610,101013264,MAS VN,VN,1,140000,2600,,
20180821,101013264,DXG VN,VN,2,28100,10000,,
20180820,632407,SILO.ID,ID,1,2900,9300,,
20150409,20002894001,1181 HK,HK,1,1.91,20000,,
20170313,632407,8898.JP,JP,1,1540,500,,
20160215,101013264,PTB VN,VN,1,79500,3000,,
20180827,632407,SILO.ID,ID,1,3000,1000,,
20140113,20002894001,1045 HK,HK,1,9.32,5000,,
20180228,632407,SILO.ID,ID,1,8600,10000,,
20150224,101013264,MWG VN,VN,1,128000,2000,,
20171215,632407,SILO.ID,ID,1,10500,8000,,
20160119,101013264,HT1 VN,VN,2,26000,20000,,
20160224,101013264,CLC VN,VN,1,47300,4000,,
20160929,101013264,VKC VN,VN,1,19400,1500,,
20180807,632407,SILO.ID,ID,1,3080,15000,,
20180105,101013264,DNP VN,VN,2,20000,20000,,
20151014,20002894001,4503 JP,JP,1,0,500,,
2018830,632407,0539.HK,HK,1,0.149,500000,,
20150916,20002894001,357 HK,HK,1,8,12000,,
20171030,632407,LAC.CA,CA,1,1.98,10100,,
20150305,20002894001,1181 HK,HK,1,1.7,50000,,
20140401,20002894001,3918 HK,HK,2,8.5,6000,,
20171101,632407,LAC.CA,CA,1,2,13000,,
20180315,632407,SILO.ID,ID,1,8200,10000,,
20180206,632407,SILO.ID,ID,1,8800,10000,,
20150904,20002894001,573 HK,HK,1,2.83,29000,,
20180710,632407,SILO.ID,ID,1,4460,3000,,
20150622,20002894001,7203 JP,JP,1,8280,100,,
20180410,632407,SILO.ID,ID,1,8325,20000,,
20180807,632407,SILO.ID,ID,1,3070,30000,,
20161114,632407,VED.UK,UK,1,8.61,66,,
20180718,632407,9984.JP,JP,1,9685,100,,
20170321,632407,5707.JP,JP,2,583,5000,,
20180709,632407,SILO.ID,ID,1,4410,20000,,
20170322,632407,5707.JP,JP,1,560,5000,,
20170518,632407,ECI.CA,CA,2,18.2985,975,,
20150814,20002894001,DAI GY,GY,1,77.1,75,,
20140709,20002894001,1045 HK,HK,1,11.32,3500,,
20171204,632407,WLCON PM,PM,1,8.3611,800000,,
20160628,101013264,MAS VN,VN,1,142000,2000,,
20170328,101013264,ACV VN,VN,1,50600,5000,,
20180829,632407,BSL.AU,AU,1,18.06,2500,,
20170829,101013264,NNC VN,VN,1,54500,3000,,
20141201,20002894001,2318 HK,HK,2,66.55,1000,,
20180228,632407,SILO.ID,ID,1,8625,10000,,
20180619,632407,BRTSS.SG,SG,1,1.03,15500,,
20151022,101013264,NCT VN,VN,1,134000,1200,,
20180219,632407,VED.UK,UK,1,7.54,5000,,
20160525,101013264,SPM VN,VN,1,19200,3200,,
20180103,632407,SILO.ID,ID,1,9225,10000,,
20150429,20002894001,573 HK,HK,1,3.61,18000,,
20170922,632407,LAC.CA,CA,1,1.6,22100,,
20160921,101013264,DNP VN,VN,1,29280,44000,,
20160929,101013264,VKC VN,VN,1,19400,10000,,
20180130,101013264,VPD VN,VN,1,15500,12000,,
20140916,20002894001,CVS US,US,2,82,190,,
20180710,632407,SILO.ID,ID,1,4410,4100,,
20180206,101013264,ACV VN,VN,2,83100,900,,
20150709,20002894001,2007 HK,HK,2,3.02,60000,,
20150226,101013264,MWG VN,VN,1,143000,34540,,
20151202,20002894001,8699 JP,JP,1,0,8100,,
20150709,20002894001,1186 HK,HK,2,0,15000,,
20160930,101013264,DNP VN,VN,1,28800,6000,,
20160706,101013264,MAS VN,VN,1,151000,2000,,
20180626,632407,002415.CN,CN,2,36.9,4050,,
20180817,101013264,TTB VN,VN,2,22300,10000,,
20180803,632407,VED.UK,UK,2,8.284,5000,,
20160729,101013264,WCS VN,VN,1,160000,400,,
20180206,632407,BTG.SG,SG,1,1.67,10000,,
20180718,101013264,SCS VN,VN,1,166000,500,,
20161013,101013264,TIG VN,VN,1,5100,35000,,
20170321,632407,5707.JP,JP,2,582,15000,,
20170412,101013264,MAS VN,VN,2,97000,2000,,
20180409,632407,SILO.ID,ID,1,8200,35000,,
20161104,632407,5707.JP,JP,2,389,8000,,
20180104,632407,SILO.ID,ID,1,9100,10000,,
20150702,20002894001,573 HK,HK,1,3.38,3000,,
20150210,20002894001,BAYN GY,GY,1,122.2,60,,
20171124,101013264,HAX VN,VN,2,38000,1250,,
20180709,632407,SILO.ID,ID,1,4450,1500,,
20180126,632407,BTG.SG,SG,1,1.72,9400,,
20161013,101013264,HQC VN,VN,1,5300,33000,,
20161123,101013264,VCB VN,VN,1,36350,4500,,
2018830,632407,0539.HK,HK,1,0.149,500000,,
20150330,101013264,VMD VN,VN,1,19400,6280,,
20161102,101013264,CTG VN,VN,1,16847.2043,18600,,
20150227,20002894001,573 HK,HK,1,3.4,11000,,
20160714,101013264,PTB VN,VN,1,135000,3000,,
20150326,101013264,VNR VN,VN,1,24900,3400,,
20141219,20002894001,CMCSA US,US,2,56.5,100,,
20170302,632407,POE.CA,CA,1,1.64,39000,,
20160729,101013264,SVC VN,VN,2,42000,5000,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20161214,632407,000963.CN,CN,1,70.5,100,,
20171220,632407,RFX.AU,AU,1,0.12,133000,,
20150626,20002894001,1181 HK,HK,1,2.3,6000,,
20170704,101013264,DXG VN,VN,1,17150,10000,,
20171106,101013264,APC VN,VN,1,60400,2000,,
20160907,101013264,CMV VN,VN,1,16000,5000,,
20171024,101013264,KSB VN,VN,2,45400,6000,,
20180105,101013264,DNP VN,VN,2,20000,15000,,
20160826,101013264,DHP VN,VN,1,10600,15300,,
20170721,101013264,VKC VN,VN,2,8200,30000,,
20180718,632407,SILO.ID,ID,1,3550,10000,,
20180810,101013264,LTG VN,VN,1,39600,1900,,
20160204,20002894001,1910 HK,HK,1,21.35,1800,,
20141212,20002894001,GSK LN,LN,1,1373,200,,
20171204,632407,SWKS,KS,1,102.23,148,,
20170313,101013264,DNP VN,VN,1,25500,10000,,
20170627,101013264,LHC VN,VN,2,64500,2700,,
20171124,101013264,GAS VN,VN,1,80600,1900,,
20150625,20002894001,357 HK,HK,1,9.6,5000,,
20150319,20002894001,1181 HK,HK,1,1.65,12000,,
20180808,632407,SILO.ID,ID,1,3030,15000,,
20150204,20002894001,1181 HK,HK,1,1.6,14000,,
20180110,101013264,JVC VN,VN,1,6190,10000,,
20170417,632407,AN,AN,1,39.5,255,,
20150306,20002894001,1181 HK,HK,1,1.7,50000,,
20180829,632407,BSL.AU,AU,1,17.95,1500,,
20180814,632407,DBS.SG,SG,1,25.3,300,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20160906,101013264,FMC VN,VN,1,23300,700,,
20141009,20002894001,1299 HK,HK,2,42.3,2000,,
20140826,20002894001,8306 JP,JP,1,0,2600,,
20161201,624892,YZJ.SG,SG,1,0.84,3300,,
20140724,20002894001,VOIL US,US,2,1.34,3620,,
20140530,20002894001,1910 HK,HK,2,25,2100,,
20161228,101013264,NCS VN,VN,2,60000,900,,
20170217,101013264,VNM VN,VN,1,131400,1000,,
20170303,632407,LAC.CA,CA,1,1.07,53200,,
20180209,101013264,HTI VN,VN,1,16000,3510,,
20150302,20002894001,1181 HK,HK,1,1.68,4000,,
20130620,BR9224,IHH.MK,MK,1,4.07,6000,,
20150212,20002894001,8306 JP,JP,2,0,900,,
20180420,632407,ABCN.CA,CA,1,1.63,2400,,
20151002,624892,XCHD GY,GY,1,13.06,170,,
20170412,101013264,GIL VN,VN,1,51300,1300,,
20151201,20002894001,357 HK,HK,2,10.04,4000,,
2018830,632407,BSL.AU,AU,1,17.8,2000,,
20171010,632407,DBV FP,FP,1,79.75,300,,
20140106,20002894000,NESN VX,VX,1,66.2,80,,
20141009,20002894001,M US,US,1,57,260,,
20140610,20002894001,NUS US,US,1,74.6,100,,
20170607,101013264,WCS VN,VN,1,181500,2300,,
20130530,2006597,OCBC.BK,BK,2,10.51,1000,,
20150227,101013264,MWG VN,VN,1,141000,3000,,
20140828,20002894001,1910 HK,HK,2,25,4800,,
20140624,20002894001,1913 HK,HK,1,53.75,2000,,
20170724,101013264,VKC VN,VN,2,7700,3500,,
20180829,632407,BSL.AU,AU,1,18,2000,,
20170829,632407,5707.JP,JP,1,498,2000,,
20171102,632407,LAC.CA,CA,1,2,25000,,
20170522,101013264,GIL VN,VN,2,47500,3000,,
20171215,632407,SILO.ID,ID,1,10500,10000,,
20180808,632407,SILO.ID,ID,1,3060,10000,,
20180516,632407,LAC.CA,CA,2,8.1025,14480,,
20170629,632407,BXMT,MT,1,31.8,300,,
20140423,20002894001,43 HK,HK,1,0.79,440000,,
20170314,101013264,GIL VN,VN,1,52000,5000,,
20170215,101013264,TV2 VN,VN,1,199000,1000,,
20170911,632407,VED.UK,UK,1,8.52,10000,,
20180117,101013264,CVT VN,VN,1,54600,1300,,
20160628,101013264,MAS VN,VN,1,142500,3000,,
20170908,632407,VED.UK,UK,2,8.72,10000,,
20141204,20002894001,2914 JP,JP,1,3660,200,,
20180423,632407,SILO.ID,ID,1,8175,20000,,
20180810,632407,SILO.ID,ID,1,3050,100000,,
20170727,101013264,KSB VN,VN,1,54400,5000,,
20150302,20002894001,1181 HK,HK,1,1.69,28000,,
20170309,101013264,DAH VN,VN,1,7000,14000,,
20170215,101013264,PTB VN,VN,1,134941.33,1500,,
20160727,101013264,HAX VN,VN,1,30000,8000,,
20150330,101013264,VMD VN,VN,1,19000,1270,,
20160805,101013264,HAX VN,VN,1,28000,10000,,
20160817,101013264,NNC VN,VN,1,81500,3000,,
20151211,101013264,CTG VN,VN,1,18000,9100,,
20170724,101013264,VKC VN,VN,2,7800,20000,,
20180824,632407,SILO.ID,ID,1,3000,1500,,
20180709,632407,SILO.ID,ID,1,4390,5000,,
20171027,632407,JAPFA.SG,SG,2,0.58,16600,,
2018830,632407,0539.HK,HK,1,0.148,1000000,,
20140516,20002894001,358 HK,HK,2,12.54,3000,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20180105,101013264,DNP VN,VN,2,20000,20000,,
20150415,101013264,PNJ VN,VN,1,0,6000,,
20150327,20002894001,GILD US,US,2,101,85,,
20170705,101013264,HAX VN,VN,1,47000,10000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20180209,101013264,VSC VN,VN,1,37200,10000,,
20161207,624892,DTH.SG,SG,1,0.465,22500,,
20160616,101013264,HTL VN,VN,2,85500,3000,,
20141204,20002894001,GSK LN,LN,1,14.75,240,,
20160629,632407,8306 JP,JP,1,460,1200,,
20180720,632407,SILO.ID,ID,1,3440,10000,,
20180410,101013264,HDB VN,VN,1,49650,500,,
20180807,632407,VED.UK,UK,2,8.27,5000,,
20171220,632407,SILO.ID,ID,1,10150,10000,,
2018830,632407,0539.HK,HK,1,0.149,500000,,
20140624,20002894001,1910 HK,HK,2,25,2100,,
20150305,20002894001,1181 HK,HK,1,1.7,70000,,
20170829,101013264,DXG VN,VN,1,20450,20000,,
20171221,632407,SILO.ID,ID,1,10150,10000,,
20141117,20002894001,CMCSA US,US,1,54,300,,
20160203,20002894001,1181 HK,HK,1,1.42,40000,,
20180205,632407,LAC.CA,CA,2,7.8053,20000,,
20160606,101013264,PTB VN,VN,1,119000,760,,
20150317,20002894001,573 HK,HK,1,3.55,50000,,
20150629,20002894001,1321 JP,JP,1,21000,55,,
20140815,20002894001,PFE US,US,1,28.73,100,,
20170321,632407,5707.JP,JP,2,582,5000,,
20160610,101013264,MAS VN,VN,1,139500,2000,,
20171215,101013264,VNS VN,VN,1,12200,2000,,
20161111,101013264,NNC VN,VN,1,88000,2000,,
20170421,101013264,C32 VN,VN,1,46800,3500,,
20180423,632407,SILO.ID,ID,1,8150,30000,,
20140919,624892,QCOM US,US,2,77,34,,
20171206,101013264,TLG VN,VN,1,100500,1400,,
20150604,20002894001,573 HK,HK,1,3.38,7000,,
20171121,101013264,SAB VN,VN,1,0,270,,
20140620,20002894001,UNH US,US,2,81.4,150,,
20141110,20002894001,8801 JP,JP,1,3420,1000,,
20170707,101013264,PTB VN,VN,2,111200,1500,,
20140429,20002894001,1928 HK,HK,1,57.85,800,,
20170908,632407,5707.JP,JP,1,512,20000,,
20180411,632407,SILO.ID,ID,1,8400,20000,,
20150703,20002894001,1181 HK,HK,1,1.99,10000,,
20180110,101013264,JVC VN,VN,1,6190,10000,,
20180207,632407,SILO.ID,ID,1,8900,15000,,
20140401,20002894001,1299 HK,HK,2,37.05,2800,,
20140401,632407,FCU CN,CN,1,1.68,4000,,
20180525,101013264,HAT VN,VN,1,36109.7561,4100,,
20150319,20002894001,1181 HK,HK,1,1.66,10000,,
20150309,20002894001,1181 HK,HK,1,1.67,82000,,
20160712,101013264,LHC VN,VN,1,60800,4500,,
20170922,101013264,MAS VN,VN,2,84000,1000,,
20141111,20002894001,M US,US,1,58.8,125,,
20151109,20002894001,1321 JP,JP,2,20140,42,,
20170907,632407,LAC.CA,CA,1,1.25,28200,,
20171215,632407,SILO.ID,ID,1,10550,10000,,
20180807,632407,SILO.ID,ID,1,3070,30000,,
20150319,20002894001,1181 HK,HK,1,1.68,6000,,
20151112,20002894001,8306 JP,JP,2,0,3200,,
2018830,632407,0539.HK,HK,1,0.15,500000,,
20180104,632407,SILO.ID,ID,1,9075,20000,,
20170721,101013264,APC VN,VN,1,34000,1000,,
20180809,632407,SILO.ID,ID,1,3090,25000,,
20180502,632407,SILO.ID,ID,1,6750,27000,,
20140402,20002894001,1910 HK,HK,1,24,3000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20140630,20002894001,RRS AU,AU,1,0.035,225201,,
20170427,101013264,HAX VN,VN,1,52900,3000,,
20160212,20002894001,7169 JP,JP,2,1100,1000,,
20170718,632407,MBOA.SG,SG,1,2.07,26000,,
20170616,101013264,LHC VN,VN,2,60500,1800,,
20170823,632407,AU88E.AU,AU,1,0.033,31000,,
20170801,101013264,VKC VN,VN,2,8000,10000,,
20150216,20002894001,9984 JP,JP,1,0,500,,
20180315,632407,SILO.ID,ID,1,8125,15000,,
20150227,20002894001,573 HK,HK,1,3.4,15000,,
20161020,101013264,NNC VN,VN,1,96000,5000,,
20170721,101013264,HAX VN,VN,1,36600,5000,,
20180723,632407,SILO.ID,ID,1,3530,10000,,
20150223,20002894001,9984 JP,JP,2,7000,100,,
20140710,20002894001,1910 HK,HK,2,26.1,1800,,
20170323,101013264,VKC VN,VN,1,14000,10000,,
20180215,632407,TBV.SG,SG,1,0.85,50000,,
20180427,101013264,TTD VN,VN,1,60000,3000,,
20170525,632407,LAC.CA,CA,1,0.95,24000,,
20151027,101013264,STK VN,VN,1,36100,5000,,
20140403,20002894001,3918 HK,HK,2,8.4,6000,,
20140728,20002894001,MTDR US,US,2,27,200,,
20171206,632407,6723.JP,JP,1,1281,1700,,
20170207,624892,BTG.SG,SG,1,1,26500,,
20170807,632407,NRZ,RZ,1,16.7,100,,
20141103,20002894001,M US,US,1,57.8,300,,
20160218,20002894001,1910 HK,HK,1,22.7,2400,,
20180807,632407,CJEH.SG,SG,1,0.535,3300,,
20151204,20002894001,6501 JP,JP,1,0,1000,,
20170803,101013264,GIL VN,VN,2,38200,2000,,
20160817,101013264,NNC VN,VN,1,81500,2000,,
20140403,20002894001,IXJ US,US,1,92,80,,
20180531,632407,AIA.AU,AU,1,6.12,695,,
20170215,101013264,HAX VN,VN,2,43300,4000,,
20170829,101013264,DHT VN,VN,2,0,2100,,
20170417,624892,HETGSC.SG,SG,1,0.49,12300,,
20150720,20002894001,SWKS US,US,2,102.8,90,,
20170321,632407,5707.JP,JP,2,582,5000,,
20161104,632407,5707.JP,JP,2,382,11000,,
20180509,632407,SILO.ID,ID,1,6400,2500,,
20180829,632407,BSL.AU,AU,1,18,1500,,
20160929,101013264,GIL VN,VN,1,67400,3000,,
20180810,632407,000333.CN,CN,1,45.2,500,,
20180709,632407,SILO.ID,ID,1,4400,8000,,
20180817,101013264,TTB VN,VN,2,22200,5000,,
20150904,20002894001,1181 HK,HK,1,1.58,32000,,
20180703,101013264,WCS VN,VN,2,122000,600,,
20180518,632407,BDO PM,PM,1,130,2700,,
20160215,20002894001,1910 HK,HK,1,21.35,5100,,
20141113,20002894001,M US,US,2,61.8,177,,
20180810,632407,SILO.ID,ID,1,3050,100000,,
20180308,632407,SILO.ID,ID,1,8000,16000,,
20131106,624892,BTG SP,SP,1,0.91,25000,,
20140303,624892,BTG SP,SP,1,0.955,9000,,
20150703,20002894001,1181 HK,HK,1,1.98,10000,,
20150528,632407,600586 CH,CH,1,9.17304,4600,,
20160212,20002894001,7169 JP,JP,2,1101,800,,
20180315,101013264,VSC VN,VN,2,45000,24000,,
20160404,20002894001,7203 JP,JP,1,5600,100,,
20171227,632407,SILO.ID,ID,1,9800,10000,,
20150610,20002894001,BABA US,US,2,88,150,,
20160712,101013264,CAP VN,VN,1,57000,4800,,
20150107,20002894001,SN/ LN,LN,1,0,300,,
20180601,632407,8801.JP,JP,1,2750,400,,
20180809,632407,HETGSC.SG,SG,2,0.41,12300,,
20171215,632407,LAC.CA,CA,1,11.2,2320,,
20180817,101013264,TTB VN,VN,2,22250,4060,,
20171121,101013264,VRE VN,VN,1,0,1520,,
20180809,632407,SILO.ID,ID,1,3090,20000,,
20170323,101013264,VKC VN,VN,1,14000,10000,,
20180126,632407,SEVN PM,PM,1,109.3746,5000,,
20161222,101013264,HVG VN,VN,1,8940.86,35000,,
20180823,101013264,VJC VN,VN,1,151400,1500,,
20140516,20002894001,880 HK,HK,2,21.1,2000,,
20150522,101013264,NHS VN,VN,2,11700,10000,,
20180426,632407,SILO.ID,ID,1,7800,20000,,
20180829,632407,BSL.AU,AU,1,18,2000,,
20150702,20002894001,357 HK,HK,1,8.62,4000,,
20170803,101013264,GIL VN,VN,2,38200,3000,,
20180710,101013264,PAN VN,VN,1,53500,1600,,
20160530,101013264,HMH VN,VN,1,15400,4100,,
20171002,101013264,SPM VN,VN,2,13950,3200,,
20150916,20002894001,1181 HK,HK,1,1.61,26000,,
20170109,101013264,TNA VN,VN,1,58840,2500,,
20160530,632407,6954 JP,JP,2,16530,100,,
20160707,101013264,VNS VN,VN,2,0,5000,,
20170322,632407,5707.JP,JP,1,560,5000,,
20150218,20002894001,AAPL US,US,1,128,200,,
20180410,632407,SILO.ID,ID,1,8375,15000,,
20171227,632407,SILO.ID,ID,1,9725,15000,,
20171218,632407,BPI PM,PM,1,105.4259,4400,,
20180228,632407,BTG.SG,SG,1,1.79,3000,,
20170721,101013264,HAX VN,VN,1,36600,3000,,
20170104,101013264,CII VN,VN,1,30400,7000,,
20160715,101013264,SPM VN,VN,2,17700,2000,,
20180105,101013264,DNP VN,VN,2,20000,20000,,
20171213,632407,MUA.AU,AU,2,0.54,2222,,
20180702,101013264,HTI VN,VN,2,12500,4000,,
20161104,632407,5707.JP,JP,2,383,9000,,
20180110,101013264,JVC VN,VN,1,0,60000,,
20161104,632407,5707.JP,JP,2,383,2000,,
20151202,20002894001,1321 JP,JP,2,0,483,,
20170120,101013264,HTI VN,VN,1,18212.125,4000,,
20150902,20002894001,2010 HK,HK,2,1.35,400000,,
20150617,20002894001,2010 HK,HK,1,2.54,100000,,
20140904,20002894001,4689 JP,JP,1,410,800,,
20171120,632407,5707.JP,JP,2,6080,1000,,
20151201,20002894001,357 HK,HK,2,10.04,6000,,
20170321,632407,5707.JP,JP,2,582,20000,,
20180620,632407,BRTSS.SG,SG,1,1.03,23600,,
20140917,20002894001,LTC US,US,1,38.65,72,,
20151202,20002894001,357 HK,HK,2,10.04,8000,,
20150224,101013264,MWG VN,VN,1,0,32400,,
20150217,20002894001,GILD US,US,1,102,225,,
20171025,632407,LAC.CA,CA,1,2.01,18500,,
2018830,632407,BSL.AU,AU,1,17.8,3000,,
20160929,101013264,VKC VN,VN,1,19400,5000,,
20150212,20002894001,1321 JP,JP,2,0,36,,
20150310,20002894001,7261 JP,JP,1,2480,200,,
20180418,632407,SILO.ID,ID,1,8275,10000,,
20170712,101013264,PMC VN,VN,1,89500,1900,,
20171002,101013264,NCT VN,VN,2,82000,560,,
20180821,101013264,DXG VN,VN,2,28100,20000,,
20170925,101013264,ACV VN,VN,1,63800,2400,,
20150319,20002894001,1181 HK,HK,1,1.68,116000,,
20170313,101013264,DNP VN,VN,1,25600,5000,,
20180523,632407,9984.JP,JP,1,8300,400,,
20140718,20002894001,1910 HK,HK,1,24.5,1800,,
20170712,101013264,CTG VN,VN,1,19600,50000,,
20170104,101013264,HAT VN,VN,1,49500,12800,,
20170405,101013264,HPG VN,VN,1,31500,2100,,
20150212,20002894001,1181 HK,HK,1,1.62,18000,,
20161213,101013264,ACV VN,VN,1,41800,24000,,
20150313,101013264,MWG VN,VN,1,120000,20000,,
20140801,20002894001,2828 HK,HK,2,112.5,600,,
20180322,632407,SILO.ID,ID,1,8225,15000,,
20161213,101013264,ACV VN,VN,1,41400,5000,,
20171124,101013264,VRE VN,VN,1,51500,5000,,
